x,y1,y2
2361,5853,2170
2362,5851,2173
2363,5847,2170
2364,5854,2174
2365,5848,2176
2366,5852,2175
2367,5856,2179
2368,5857,2183
2369,5865,2188
2370,5859,2186
2371,5853,2191
2372,5863,2189
2373,5865,2194
2374,5861,2194
2375,5870,2190
2376,5880,2195
2377,5881,2192
2378,5878,2193
2379,5878,2191
2380,5879,2189
2381,5880,2193
2382,5884,2197
2383,5883,2199
2384,5880,2198
2385,5877,2201
2386,5885,2206
2387,5882,2206
2388,5881,2211
2389,5885,2215
2390,5890,2215
2391,5888,2215
2392,5898,2218
2393,5894,2217
2394,5895,2221
2395,5900,2219
2396,5907,2220
2397,5904,2224
2398,5909,2225
2399,5910,2222
2400,5910,2223
2401,5907,2219
2402,5909,2221
2403,5918,2226
2404,5923,2230
2405,5922,2231
2406,5929,2227
2407,5925,2229
2408,5924,2230
2409,5918,2230
2410,5914,2233
2411,5918,2234
2412,5918,2230
2413,5927,2232
2414,5922,2232
2415,5926,2230
2416,5932,2231
2417,5937,2233
2418,5938,2238
2419,5948,2242
2420,5956,2240
2421,5958,2237
2422,5954,2239
2423,5948,2242
2424,5958,2242
2425,5952,2241
2426,5951,2238
2427,5961,2236
2428,5960,2234
2429,5957,2237
2430,5962,2234
2431,5966,2239
2432,5964,2238
2433,5961,2239
2434,5962,2241
2435,5957,2238
2436,5954,2234
2437,5962,2239
2438,5972,2238
2439,5973,2241
2440,5969,2241
2441,5978,2241
2442,5980,2244
2443,5981,2244
2444,5980,2247
2445,5990,2249
2446,5987,2252
2447,5996,2252
2448,5994,2253
2449,6001,2256
2450,6006,2257
2451,6005,2253
2452,6006,2258
2453,6005,2259
2454,6000,2258
2455,6006,2256
2456,6002,2252
2457,5998,2253
2458,5999,2254
2459,5998,2257
2460,5996,2254
2461,5997,2253
2462,5995,2257
2463,6003,2255
2464,6011,2257
2465,6006,2255
2466,6003,2255
2467,6013,2253
2468,6016,2255
2469,6011,2251
2470,6019,2255
2471,6021,2260
2472,6029,2263
2473,6034,2266
2474,6037,2270
2475,6045,2271
2476,6045,2273
2477,6039,2274
2478,6038,2277
2479,6034,2275
2480,6043,2276
2481,6047,2273
2482,6043,2270
2483,6051,2275
2484,6048,2280
2485,6046,2277
2486,6049,2280
2487,6047,2281
2488,6049,2280
2489,6043,2278
2490,6050,2283
2491,6046,2284
2492,6040,2284
2493,6049,2280
2494,6048,2278
2495,6042,2274
2496,6048,2277
2497,6050,2277
2498,6055,2282
2499,6061,2283
2500,6056,2288
2501,6057,2287
2502,6053,2290
2503,6047,2288
2504,6053,2284
2505,6047,2285
2506,6048,2287
2507,6048,2291
2508,6052,2291
2509,6056,2293
2510,6063,2291
2511,6069,2291
2512,6064,2289
2513,6058,2293
2514,6066,2297
2515,6067,2302
2516,6063,2301
2517,6061,2301
2518,6064,2300
2519,6065,2304
2520,6073,2307
2521,6081,2310
2522,6077,2310
2523,6086,2312
2524,6085,2311
2525,6080,2316
2526,6076,2312
2527,6070,2316
2528,6070,2315
2529,6078,2313
2530,6080,2314
2531,6075,2319
2532,6075,2315
2533,6082,2316
2534,6082,2319
2535,6089,2318
2536,6094,2321
2537,6090,2326
2538,6086,2327
2539,6094,2328
2540,6091,2333
2541,6097,2337
2542,6092,2340
2543,6092,2344
2544,6093,2343
2545,6092,2343
2546,6089,2347
2547,6091,2351
2548,6094,2356
2549,6096,2355
2550,6095,2355
2551,6093,2356
2552,6093,2359
2553,6097,2358
2554,6093,2358
2555,6094,2356
2556,6104,2356
2557,6110,2355
2558,6104,2359
2559,6106,2358
2560,6100,2363
2561,6098,2365
2562,6105,2363
2563,6106,2360
2564,6114,2365
2565,6110,2368
2566,6106,2369
2567,6116,2373
2568,6114,2376
2569,6124,2374
2570,6126,2371
2571,6135,2369
2572,6135,2366
2573,6134,2365
2574,6132,2362
2575,6141,2360
2576,6146,2364
2577,6156,2368
2578,6154,2371
2579,6161,2370
2580,6166,2366
2581,6167,2370
2582,6175,2369
2583,6177,2369
2584,6178,2373
2585,6183,2370
2586,6181,2368
2587,6186,2372
2588,6185,2373
2589,6179,2378
2590,6187,2382
2591,6192,2379
2592,6191,2384
2593,6187,2384
2594,6182,2380
2595,6183,2381
2596,6193,2381
2597,6203,2385
2598,6201,2387
2599,6210,2388
2600,6205,2388
2601,6211,2389
2602,6212,2389
2603,6209,2392
2604,6216,2393
2605,6217,2390
2606,6218,2393
2607,6223,2395
2608,6218,2400
2609,6220,2396
2610,6217,2399
2611,6213,2403
2612,6216,2399
2613,6217,2404
2614,6217,2404
2615,6223,2409
2616,6222,2408
2617,6225,2409
2618,6225,2405
2619,6222,2408
2620,6226,2410
2621,6234,2407
2622,6230,2409
2623,6233,2406
2624,6231,2409
2625,6226,2411
2626,6234,2414
2627,6244,2412
2628,6251,2417
2629,6261,2413
2630,6268,2413
2631,6269,2409
2632,6279,2411
2633,6277,2407
2634,6282,2407
2635,6281,2411
2636,6279,2407
2637,6289,2404
2638,6296,2405
2639,6296,2410
2640,6300,2406
2641,6300,2408
2642,6298,2408
2643,6303,2411
2644,6307,2410
2645,6302,2415
2646,6303,2417
2647,6306,2414
2648,6302,2416
2649,6298,2415
2650,6293,2416
2651,6294,2418
2652,6302,2417
2653,6297,2414
2654,6293,2411
2655,6295,2414
2656,6302,2415
2657,6312,2412
2658,6318,2415
2659,6321,2412
2660,6318,2411
2661,6315,2407
2662,6317,2405
2663,6322,2408
2664,6323,2412
2665,6333,2411
2666,6330,2413
2667,6326,2418
2668,6332,2422
2669,6336,2423
2670,6343,2428
2671,6343,2429
2672,6340,2432
2673,6335,2437
2674,6345,2437
2675,6347,2441
2676,6356,2445
2677,6359,2445
2678,6366,2449
2679,6370,2450
2680,6370,2452
2681,6377,2451
2682,6387,2451
2683,6394,2455
2684,6404,2455
2685,6406,2457
2686,6407,2458
2687,6410,2461
2688,6411,2457
2689,6411,2459
2690,6408,2457
2691,6410,2459
2692,6418,2463
2693,6417,2463
2694,6424,2466
2695,6422,2470
2696,6428,2472
2697,6431,2475
2698,6437,2472
2699,6434,2474
2700,6442,2479
2701,6443,2477
2702,6448,2475
2703,6458,2473
2704,6467,2471
2705,6475,2473
2706,6485,2473
2707,6489,2475
2708,6491,2479
2709,6489,2483
2710,6491,2488
2711,6494,2485
2712,6497,2486
2713,6500,2489
2714,6508,2491
2715,6507,2487
2716,6505,2487
2717,6499,2484
2718,6505,2488
2719,6504,2490
2720,6501,2493
2721,6511,2489
2722,6506,2486
2723,6511,2488
2724,6519,2487
2725,6526,2490
2726,6535,2494
2727,6533,2497
2728,6543,2498
2729,6550,2498
2730,6560,2501
2731,6561,2506
2732,6561,2508
2733,6565,2508
2734,6571,2512
2735,6572,2513
2736,6575,2510
2737,6570,2511
2738,6580,2515
2739,6586,2520
2740,6593,2521
2741,6591,2525
2742,6592,2522
2743,6592,2523
2744,6590,2528
2745,6585,2528
2746,6589,2528
2747,6593,2526
2748,6600,2531
2749,6607,2531
2750,6612,2532
2751,6618,2531
2752,6624,2531
2753,6620,2533
2754,6627,2536
2755,6626,2532
2756,6623,2537
2757,6627,2540
2758,6622,2541
2759,6632,2541
2760,6637,2539
2761,6647,2540
2762,6647,2537
2763,6641,2534
2764,6649,2531
2765,6645,2532
2766,6655,2531
2767,6657,2529
2768,6657,2525
2769,6662,2522
2770,6661,2521
2771,6661,2525
2772,6669,2529
2773,6677,2529
2774,6674,2531
2775,6672,2531
2776,6668,2535
2777,6665,2538
2778,6662,2536
2779,6660,2535
2780,6665,2536
2781,6675,2535
2782,6671,2532
2783,6665,2537
2784,6664,2536
2785,6671,2539
2786,6669,2543
2787,6667,2544
2788,6667,2549
2789,6676,2551
2790,6684,2552
2791,6678,2556
2792,6677,2558
2793,6677,2558
2794,6683,2561
2795,6691,2557
2796,6695,2554
2797,6691,2554
2798,6685,2559
2799,6690,2564
2800,6695,2567
2801,6692,2572
2802,6698,2573
2803,6705,2577
2804,6700,2581
2805,6698,2586
2806,6697,2587
2807,6703,2584
2808,6705,2588
2809,6712,2586
2810,6712,2588
2811,6709,2589
2812,6714,2589
2813,6721,2587
2814,6715,2589
2815,6723,2585
2816,6724,2585
2817,6720,2590
2818,6722,2587
2819,6728,2585
2820,6736,2582
2821,6745,2581
2822,6739,2586
2823,6740,2587
2824,6747,2591
2825,6746,2591
2826,6749,2592
2827,6751,2591
2828,6757,2591
2829,6765,2591
2830,6769,2591
2831,6769,2588
2832,6776,2586
2833,6771,2588
2834,6774,2593
2835,6771,2596
2836,6773,2598
2837,6780,2603
2838,6779,2599
2839,6775,2600
2840,6783,2599
2841,6790,2596
2842,6785,2594
2843,6794,2593
2844,6798,2594
2845,6807,2596
2846,6808,2594
2847,6817,2594
2848,6820,2598
2849,6823,2602
2850,6833,2598
2851,6842,2595
2852,6838,2597
2853,6846,2593
2854,6852,2596
2855,6861,2594
2856,6855,2590
2857,6851,2594
2858,6852,2598
2859,6850,2596
2860,6854,2601
2861,6855,2600
2862,6862,2600
2863,6872,2599
2864,6881,2602
2865,6888,2601
2866,6896,2605
2867,6890,2607
2868,6899,2611
2869,6899,2612
2870,6904,2617
2871,6912,2617
2872,6915,2622
2873,6920,2623
2874,6928,2627
2875,6927,2629
2876,6931,2631
2877,6936,2633
2878,6940,2631
2879,6949,2628
2880,6949,2628
2881,6954,2632
2882,6964,2636
2883,6962,2639
2884,6961,2639
2885,6971,2643
2886,6981,2647
2887,6985,2652
2888,6989,2653
2889,6989,2649
2890,6984,2645
2891,6982,2646
2892,6982,2645
2893,6988,2648
2894,6988,2646
2895,6996,2643
2896,6996,2648
2897,6997,2650
2898,7001,2653
2899,7009,2657
2900,7010,2662
2901,7009,2661
2902,7004,2661
2903,7002,2665
2904,7008,2665
2905,7013,2663
2906,7022,2663
2907,7028,2668
2908,7026,2668
2909,7033,2664
2910,7043,2664
2911,7046,2664
2912,7043,2660
2913,7045,2659
2914,7048,2655
2915,7045,2658
2916,7043,2661
2917,7044,2666
2918,7039,2670
2919,7040,2674
2920,7041,2679
2921,7040,2684
2922,7034,2688
2923,7030,2691
2924,7029,2695
2925,7039,2691
2926,7047,2696
2927,7043,2698
2928,7053,2699
2929,7051,2697
2930,7047,2699
2931,7055,2704
2932,7051,2706
2933,7056,2703
2934,7060,2707
2935,7062,2705
2936,7071,2708
2937,7071,2705
2938,7067,2708
2939,7063,2706
2940,7072,2708
2941,7073,2707
2942,7067,2709
2943,7064,2712
2944,7060,2709
2945,7068,2710
2946,7071,2713
2947,7073,2715
2948,7076,2711
2949,7075,2715
2950,7083,2720
2951,7078,2718
2952,7087,2722
2953,7091,2718
2954,7092,2718
2955,7094,2716
2956,7103,2712
2957,7111,2712
2958,7116,2713
2959,7121,2709
2960,7127,2711
2961,7125,2710
2962,7125,2706
2963,7129,2711
2964,7126,2710
2965,7126,2709
2966,7123,2710
2967,7126,2711
2968,7136,2707
2969,7140,2709
2970,7144,2713
2971,7143,2716
2972,7152,2720
2973,7155,2718
2974,7154,2722
2975,7154,2725
2976,7155,2721
2977,7160,2722
2978,7165,2724
2979,7175,2727
2980,7179,2729
2981,7177,2730
2982,7180,2726
2983,7178,2730
2984,7174,2734
2985,7178,2733
2986,7187,2736
2987,7184,2735
2988,7188,2740
2989,7187,2739
2990,7194,2740
2991,7204,2744
2992,7198,2747
2993,7201,2751
2994,7198,2753
2995,7193,2758
2996,7191,2762
2997,7186,2767
2998,7186,2767
2999,7189,2766
3000,7190,2764
3001,7200,2766
3002,7198,2767
3003,7208,2763
3004,7216,2764
3005,7210,2762
3006,7213,2762
3007,7211,2765
3008,7219,2769
3009,7227,2769
3010,7227,2769
3011,7222,2772
3012,7216,2774
3013,7218,2771
3014,7214,2775
3015,7210,2777
3016,7219,2782
3017,7226,2779
3018,7228,2782
3019,7230,2784
3020,7228,2783
3021,7223,2781
3022,7228,2783
3023,7233,2787
3024,7230,2791
3025,7224,2791
3026,7233,2796
3027,7240,2799
3028,7235,2797
3029,7238,2802
3030,7245,2798
3031,7243,2796
3032,7240,2792
3033,7249,2789
3034,7250,2788
3035,7254,2789
3036,7260,2794
3037,7254,2792
3038,7254,2793
3039,7258,2798
3040,7265,2800
3041,7261,2804
3042,7266,2804
3043,7265,2800
3044,7264,2803
3045,7271,2800
3046,7281,2801
3047,7275,2801
3048,7279,2802
3049,7280,2807
3050,7276,2809
3051,7274,2814
3052,7282,2817
3053,7280,2818
3054,7285,2820
3055,7288,2821
3056,7294,2824
3057,7296,2822
3058,7297,2822
3059,7292,2826
3060,7290,2828
3061,7300,2824
3062,7310,2827
3063,7318,2825
3064,7319,2830
3065,7316,2830
3066,7319,2835
3067,7314,2835
3068,7313,2833
3069,7321,2834
3070,7326,2839
3071,7328,2841
3072,7335,2841
3073,7335,2846
3074,7334,2848
3075,7328,2849
3076,7324,2852
3077,7320,2849
3078,7318,2849
3079,7320,2847
3080,7320,2849
3081,7323,2852
3082,7317,2852
3083,7321,2850
3084,7328,2852
3085,7329,2855
3086,7338,2853
3087,7342,2852
3088,7346,2856
3089,7351,2861
3090,7351,2863
3091,7349,2861
3092,7350,2864
3093,7344,2866
3094,7349,2866
3095,7349,2870
3096,7346,2868
3097,7341,2866
3098,7340,2864
3099,7347,2864
3100,7348,2860
3101,7345,2857
3102,7347,2855
3103,7357,2854
3104,7354,2852
3105,7348,2849
3106,7342,2848
3107,7339,2853
3108,7339,2856
3109,7345,2861
3110,7342,2863
3111,7348,2864
3112,7354,2861
3113,7364,2866
3114,7370,2867
3115,7366,2864
3116,7372,2864
3117,7376,2863
3118,7374,2864
3119,7378,2861
3120,7384,2864
3121,7387,2863
3122,7392,2863
3123,7401,2862
3124,7405,2858
3125,7404,2861
3126,7404,2860
3127,7399,2862
3128,7406,2866
3129,7400,2867
3130,7400,2871
3131,7401,2871
3132,7407,2870
3133,7414,2870
3134,7413,2870
3135,7423,2867
3136,7424,2863
3137,7427,2863
3138,7422,2859
3139,7428,2858
3140,7438,2856
3141,7442,2861
3142,7445,2857
3143,7450,2853
3144,7450,2857
3145,7450,2853
3146,7447,2854
3147,7442,2851
3148,7446,2856
3149,7441,2859
3150,7438,2860
3151,7443,2863
3152,7453,2863
3153,7463,2864
3154,7467,2864
3155,7475,2865
3156,7477,2866
3157,7480,2865
3158,7490,2865
3159,7489,2865
3160,7485,2870
3161,7489,2869
3162,7496,2867
3163,7500,2867
3164,7509,2864
3165,7514,2865
3166,7514,2870
3167,7518,2868
3168,7516,2865
3169,7522,2861
3170,7527,2864
3171,7529,2865
3172,7536,2864
3173,7533,2864
3174,7531,2861
3175,7525,2863
3176,7524,2867
3177,7522,2865
3178,7522,2868
3179,7525,2871
3180,7527,2876
3181,7521,2875
3182,7518,2876
3183,7526,2876
3184,7535,2878
3185,7536,2880
3186,7533,2878
3187,7528,2882
3188,7537,2886
3189,7546,2891
3190,7548,2892
3191,7555,2888
3192,7553,2890
3193,7562,2893
3194,7558,2891
3195,7558,2896
3196,7560,2892
3197,7554,2892
3198,7564,2890
3199,7573,2895
3200,7583,2900
3201,7593,2904
3202,7598,2902
3203,7593,2899
3204,7597,2900
3205,7597,2901
3206,7601,2899
3207,7598,2904
3208,7603,2905
3209,7612,2902
3210,7612,2904
3211,7619,2901
3212,7616,2899
3213,7612,2902
3214,7609,2900
3215,7616,2897
3216,7610,2900
3217,7609,2902
3218,7614,2907
3219,7621,2908
3220,7622,2906
3221,7619,2910
3222,7628,2908
3223,7630,2904
3224,7630,2906
3225,7635,2906
3226,7643,2906
3227,7637,2903
3228,7646,2900
3229,7651,2902
3230,7660,2898
3231,7662,2897
3232,7662,2901
3233,7670,2900
3234,7678,2899
3235,7684,2899
3236,7689,2901
3237,7689,2905
3238,7684,2902
3239,7686,2904
3240,7681,2906
3241,7687,2906
3242,7694,2903
3243,7703,2900
3244,7703,2899
3245,7704,2902
3246,7698,2904
3247,7703,2904
3248,7707,2900
3249,7702,2901
3250,7697,2906
3251,7701,2908
3252,7703,2906
3253,7713,2908
3254,7717,2906
3255,7719,2908
3256,7717,2909
3257,7719,2912
3258,7721,2911
3259,7715,2912
3260,7710,2914
3261,7706,2917
3262,7700,2913
3263,7695,2910
3264,7696,2907
3265,7693,2904
3266,7698,2906
3267,7703,2907
3268,7712,2911
3269,7714,2908
3270,7712,2913
3271,7720,2915
3272,7717,2912
3273,7727,2915
3274,7733,2920
3275,7733,2916
3276,7742,2916
3277,7746,2912
3278,7746,2911
3279,7743,2915
3280,7739,2913
3281,7746,2915
3282,7755,2914
3283,7762,2915
3284,7757,2911
3285,7752,2910
3286,7760,2912
3287,7759,2909
3288,7767,2913
3289,7772,2918
3290,7772,2919
3291,7766,2924
3292,7766,2922
3293,7763,2919
3294,7759,2916
3295,7766,2919
3296,7769,2923
3297,7768,2920
3298,7773,2917
3299,7770,2920
3300,7772,2916
3301,7777,2915
3302,7776,2919
3303,7780,2920
3304,7785,2919
3305,7786,2918
3306,7795,2915
3307,7793,2918
3308,7792,2922
3309,7797,2924
3310,7797,2928
3311,7806,2931
3312,7815,2936
3313,7824,2940
3314,7833,2936
3315,7839,2937
3316,7837,2935
3317,7841,2939
3318,7849,2940
3319,7855,2945
3320,7864,2947
3321,7874,2944
3322,7881,2949
3323,7875,2954
3324,7875,2957
3325,7885,2955
3326,7894,2960
3327,7892,2964
3328,7896,2961
3329,7905,2965
3330,7910,2966
3331,7913,2969
3332,7911,2970
3333,7918,2968
3334,7928,2965
3335,7931,2968
3336,7938,2965
3337,7935,2967
3338,7944,2965
3339,7942,2970
3340,7950,2972
3341,7957,2968
3342,7954,2968
3343,7958,2971
3344,7956,2970
3345,7961,2971
3346,7955,2976
3347,7960,2981
3348,7963,2980
3349,7972,2983
3350,7975,2982
3351,7975,2978
3352,7975,2980
3353,7975,2978
3354,7972,2979
3355,7968,2983
3356,7977,2984
3357,7980,2982
3358,7975,2979
3359,7970,2980
3360,7964,2981
3361,7972,2985
3362,7969,2983
3363,7967,2985
3364,7966,2988
3365,7964,2990
3366,7969,2990
3367,7973,2991
3368,7970,2989
3369,7971,2988
3370,7967,2992
3371,7961,2989
3372,7968,2989
3373,7975,2986
3374,7980,2988
3375,7980,2984
3376,7985,2980
3377,7988,2977
3378,7991,2976
3379,7989,2975
3380,7983,2975
3381,7986,2976
3382,7991,2980
3383,7988,2977
3384,7990,2977
3385,7992,2978
3386,7989,2980
3387,7995,2980
3388,7993,2980
3389,7991,2983
3390,7988,2988
3391,7991,2985
3392,7990,2982
3393,7984,2981
3394,7988,2981
3395,7989,2985
3396,7987,2988
3397,7983,2987
3398,7977,2985
3399,7978,2990
3400,7976,2990
3401,7986,2989
3402,7995,2991
3403,8003,2996
3404,8001,2997
3405,8010,2999
3406,8010,3002
3407,8018,3001
3408,8019,3002
3409,8016,2998
3410,8013,3002
3411,8016,2998
3412,8026,2999
3413,8021,2996
3414,8018,3000
3415,8020,2996
3416,8024,2996
3417,8019,2994
3418,8015,2994
3419,8015,2990
3420,8019,2993
3421,8013,2996
3422,8015,2999
3423,8022,2997
3424,8024,3001
3425,8034,3000
3426,8032,3003
3427,8031,3006
3428,8032,3002
3429,8031,2999
3430,8027,2999
3431,8036,2995
3432,8031,2994
3433,8037,2994
3434,8036,2995
3435,8037,2994
3436,8031,2993
3437,8031,2997
3438,8040,2997
3439,8038,3002
3440,8038,3002
3441,8043,3004
3442,8050,3000
3443,8045,3002
